OrderID,OrderDate,CustomerID,ProductID,Region,Quantity,UnitPrice,Discount
6210,2023-03-05,1100,2044,South,7,1900.81,0.0
6211,2023-05-14,1026,2006,West,2,1295.09,0.0
6212,2024-01-17,1088,2016,North,3,506.43,0.05
6213,2024-08-19,1076,2035,East,2,1770.27,0.0
6214,2023-03-18,1003,2003,North,2,950.93,0.0
6215,2023-07-22,1083,2025,West,1,807.09,0.15
6216,2023-05-12,1012,2011,East,7,1307.79,0.05
6217,2023-05-06,1006,2037,West,2,753.26,0.05
6218,2023-02-21,1022,2018,West,5,625.5,0.1
6219,2024-02-09,1064,2040,North,9,374.03,0.0
6220,2024-01-27,1088,2042,West,3,1740.54,0.0
6221,2023-06-26,1046,2035,South,8,960.42,0.0
6222,2023-07-11,1036,2015,East,4,1630.2,0.1
6223,2024-04-01,1020,2033,North,4,1132.19,0.0
6224,2024-09-20,1080,2016,South,4,261.77,0.1
6225,2024-10-24,1038,2039,West,8,1193.0,0.0
6226,2024-02-26,1071,2031,West,3,1636.59,0.0
6227,2023-03-04,1012,2012,East,5,1255.04,0.0
6228,2024-01-28,1018,2024,West,7,1743.02,0.15
6229,2023-07-24,1083,2045,South,4,557.4,0.1
6230,2024-10-07,1070,2010,North,8,172.56,0.0
6231,2024-01-27,1092,2022,East,8,708.75,0.15
6232,2024-05-06,1070,2019,West,3,118.72,0.1
6233,2023-12-19,1073,2003,East,8,184.53,0.0
6234,2024-02-02,1035,2029,South,3,1313.18,0.1
6235,2023-01-27,1041,2040,South,8,574.19,0.1
6236,2023-01-31,1100,2044,East,5,236.31,0.05
6237,2023-03-01,1061,2007,East,7,551.43,0.1
6238,2024-08-21,1030,2001,South,5,198.09,0.0
6239,2023-04-13,1032,2006,South,7,672.8,0.05
6240,2023-09-30,1069,2029,North,2,1239.54,0.0
6241,2023-08-13,1074,2008,West,3,1356.76,0.05
6242,2023-12-30,1023,2041,South,7,1779.93,0.0
6243,2023-08-31,1076,2038,East,8,1000.71,0.05
6244,2024-12-15,1046,2039,North,1,623.3,0.0
6245,2024-12-21,1090,2033,East,4,1582.85,0.0
6246,2024-08-04,1073,2045,South,3,506.42,0.05
6247,2024-07-30,1025,2036,West,9,1505.51,0.15
6248,2024-07-09,1040,2020,South,3,717.04,0.0
6249,2024-05-17,1005,2030,North,6,1554.11,0.1
6250,2023-02-27,1030,2005,South,9,231.52,0.0
6251,2023-01-21,1068,2004,West,8,765.51,0.1
6252,2023-01-01,1043,2031,South,8,1442.1,0.05
6253,2023-05-14,1044,2014,South,4,746.27,0.0
6254,2023-11-28,1008,2019,North,7,581.56,0.05
6255,2023-06-01,1076,2006,South,1,282.06,0.0
6256,2023-04-24,1068,2045,East,6,1313.23,0.1
6257,2023-03-16,1048,2035,West,5,1221.63,0.0
6258,2024-08-23,1013,2026,East,9,67.15,0.0
6259,2023-11-06,1042,2043,South,6,1165.15,0.1
6260,2023-06-11,1094,2037,West,4,480.42,0.0
6261,2024-10-16,1063,2027,East,4,659.0,0.0
6262,2023-06-28,1091,2035,East,9,623.77,0.1
6263,2023-08-17,1086,2004,South,3,1306.08,0.1
6264,2024-01-23,1040,2032,East,9,977.57,0.05
6265,2023-05-11,1023,2039,North,2,310.44,0.05
6266,2024-12-19,1074,2038,West,7,909.96,0.0
6267,2024-08-04,1005,2034,South,1,240.99,0.1
6268,2024-09-08,1041,2029,South,5,1931.54,0.1
6269,2024-10-16,1073,2020,North,9,129.04,0.15
6270,2024-05-23,1019,2044,East,5,1637.64,0.05
6271,2023-03-21,1031,2026,East,3,1483.58,0.1
6272,2023-11-24,1022,2018,North,8,1776.55,0.0
6273,2024-12-26,1086,2021,East,2,1804.53,0.0
6274,2024-04-02,1002,2005,East,2,1904.44,0.05
6275,2023-08-03,1032,2027,North,3,478.62,0.1
6276,2023-12-25,1033,2001,North,5,1918.86,0.1
6277,2023-01-02,1007,2019,West,9,454.74,0.0
6278,2024-03-24,1094,2017,West,2,1280.68,0.0
6279,2023-06-20,1053,2029,West,5,1646.93,0.1
6280,2024-01-23,1045,2034,West,4,868.26,0.15
6281,2023-04-14,1062,2004,South,7,249.98,0.0
6282,2023-06-16,1058,2002,North,1,1934.54,0.0
6283,2023-02-04,1038,2041,North,5,1873.91,0.1
6284,2023-11-23,1034,2008,North,1,948.97,0.0
6285,2023-03-17,1044,2042,South,5,560.6,0.0
6286,2024-01-20,1021,2009,North,5,143.43,0.0
6287,2024-07-14,1012,2011,East,3,806.39,0.05
6288,2024-08-31,1079,2023,West,3,504.61,0.0
6289,2024-12-22,1004,2011,West,2,1265.76,0.0
6290,2024-10-31,1022,2031,West,4,475.9,0.05
6291,2023-06-10,1007,2015,North,2,1854.98,0.1
6292,2023-12-06,1027,2022,South,7,1384.29,0.15
6293,2024-02-24,1090,2009,East,3,926.34,0.0
6294,2024-11-07,1037,2028,East,6,889.49,0.0
6295,2023-09-01,1013,2022,North,8,139.2,0.0
6296,2024-02-07,1074,2041,West,2,1352.99,0.05
6297,2023-06-07,1007,2030,East,9,1344.9,0.05
6298,2023-01-04,1055,2012,North,9,1175.36,0.05
6299,2023-10-29,1085,2021,West,8,493.16,0.0
6300,2023-07-24,1013,2025,North,4,1712.84,0.0
6301,2023-07-31,1022,2003,East,3,1213.67,0.0
6302,2023-03-25,1061,2026,North,6,1414.81,0.0
6303,2023-11-12,1051,2005,West,2,1842.57,0.1
6304,2024-05-15,1085,2017,East,5,455.76,0.0
6305,2023-04-04,1083,2024,West,6,1142.05,0.1
6306,2023-07-09,1048,2012,West,1,1961.1,0.1
6307,2024-01-14,1024,2038,West,8,251.76,0.1
6308,2023-02-15,1034,2039,West,2,1693.52,0.0
6309,2024-04-21,1034,2024,South,8,457.52,0.1
6310,2023-10-03,1073,2017,North,2,1239.81,0.0
6311,2023-06-04,1097,2006,North,1,1616.39,0.1
6312,2023-03-29,1086,2014,East,5,975.5,0.0
6313,2024-07-08,1053,2003,South,5,456.85,0.0
6314,2024-07-20,1008,2022,West,8,484.6,0.0
6315,2024-06-19,1054,2012,West,7,1960.25,0.0
6316,2024-08-09,1031,2003,West,7,986.3,0.1
6317,2023-11-03,1011,2041,West,5,1985.59,0.0
6318,2023-02-05,1065,2002,South,1,1819.78,0.1
6319,2023-05-04,1097,2042,West,6,1598.05,0.0
6320,2023-06-27,1022,2007,South,6,989.43,0.05
6321,2023-07-17,1017,2030,North,3,1255.18,0.1
6322,2024-03-09,1011,2027,West,4,1810.03,0.0
6323,2023-07-26,1081,2017,South,9,1181.37,0.0
6324,2024-09-01,1034,2005,East,9,1846.03,0.15
6325,2023-03-10,1012,2035,West,5,1533.69,0.0
6326,2024-07-23,1051,2024,East,7,1256.57,0.05
6327,2023-10-10,1067,2004,West,8,211.77,0.0
6328,2023-01-13,1090,2038,West,4,1938.89,0.0
6329,2023-04-26,1054,2022,South,9,1075.72,0.1
6330,2023-06-01,1073,2036,North,4,40.56,0.05
6331,2023-04-19,1073,2009,North,2,515.1,0.1
6332,2023-10-20,1069,2004,East,8,274.32,0.1
6333,2024-02-25,1034,2004,West,7,608.64,0.05
6334,2024-11-01,1063,2002,West,4,372.97,0.0
6335,2023-02-08,1023,2021,East,7,1046.63,0.1
6336,2024-02-17,1019,2016,West,7,85.51,0.15
6337,2023-02-09,1051,2025,East,6,505.69,0.05
6338,2024-12-08,1031,2040,North,5,1278.98,0.0
6339,2024-05-01,1035,2004,East,5,509.59,0.0
6340,2023-01-21,1044,2029,East,6,77.59,0.15
6341,2023-11-15,1036,2027,West,3,1809.05,0.0
6342,2024-12-13,1088,2013,North,6,814.03,0.0
6343,2023-08-22,1018,2004,East,5,1271.31,0.05
6344,2024-03-29,1100,2024,East,4,997.53,0.05
6345,2023-10-03,1094,2034,West,7,1271.87,0.0
6346,2024-09-11,1083,2030,North,8,1132.5,0.0
6347,2023-07-12,1057,2036,South,1,1757.87,0.05
6348,2024-02-21,1095,2015,West,2,85.03,0.15
6349,2024-06-12,1048,2011,North,4,1309.65,0.1
6350,2024-06-11,1021,2044,North,2,1271.85,0.1
6351,2023-11-15,1091,2044,West,2,1152.39,0.15
6352,2023-05-19,1100,2017,North,9,1622.28,0.05
6353,2023-06-27,1025,2001,South,9,494.62,0.05
6354,2023-03-01,1032,2021,North,8,1378.79,0.1
6355,2024-04-12,1007,2031,East,2,860.2,0.05
6356,2024-12-22,1026,2032,East,3,1020.04,0.0
6357,2024-01-13,1060,2001,West,9,1257.19,0.0
6358,2024-10-12,1016,2036,North,1,1649.74,0.0
6359,2023-09-05,1048,2031,West,5,73.23,0.0
6360,2024-08-31,1058,2006,South,1,1109.18,0.0
6361,2024-04-30,1076,2030,East,7,1663.87,0.0
6362,2023-12-19,1021,2003,East,3,345.17,0.05
6363,2024-12-06,1012,2045,East,4,1817.53,0.1
6364,2023-01-29,1050,2036,North,7,1718.83,0.05
6365,2023-06-16,1074,2017,South,8,586.87,0.0
6366,2023-08-15,1083,2010,South,1,43.26,0.0
6367,2024-11-24,1027,2028,East,1,1578.76,0.1
6368,2024-10-29,1053,2006,North,3,371.05,0.0
6369,2024-11-29,1002,2006,West,8,462.28,0.05
6370,2023-05-16,1083,2029,South,8,476.96,0.0
6371,2024-09-07,1002,2022,South,6,1273.26,0.0
6372,2023-09-16,1078,2033,East,2,572.38,0.05
6373,2024-12-30,1091,2023,East,7,1859.88,0.1
6374,2024-03-09,1049,2038,East,3,1408.52,0.0
6375,2024-04-15,1033,2017,South,3,1818.39,0.0
6376,2024-04-22,1039,2035,West,8,968.41,0.05
6377,2024-08-21,1014,2016,North,8,1646.18,0.05
6378,2024-06-07,1085,2021,East,6,114.09,0.05
6379,2024-07-28,1083,2006,East,8,1215.31,0.15
6380,2023-11-02,1088,2024,North,5,131.09,0.0
6381,2024-05-08,1009,2015,East,6,534.21,0.05
6382,2023-10-11,1082,2004,East,8,1433.01,0.05
6383,2023-10-11,1034,2044,East,4,963.44,0.15
6384,2023-07-12,1020,2007,South,7,1471.24,0.05
6385,2023-02-28,1077,2016,West,9,431.76,0.05
6386,2024-11-07,1041,2009,South,7,915.71,0.1
6387,2023-01-27,1084,2020,West,5,548.78,0.0
6388,2023-10-30,1034,2032,West,5,120.88,0.1
6389,2024-02-19,1050,2032,North,2,1188.95,0.05
6390,2024-08-20,1091,2043,South,6,319.88,0.0
6391,2023-12-18,1093,2012,South,1,1456.3,0.15
6392,2024-12-03,1069,2010,West,7,1688.18,0.0
6393,2024-11-18,1046,2003,East,2,792.3,0.1
6394,2023-06-24,1085,2020,South,1,836.77,0.0
6395,2023-10-28,1013,2009,West,1,1484.67,0.15
6396,2023-05-12,1095,2025,East,1,1243.05,0.05
6397,2024-07-26,1098,2021,South,4,1096.42,0.0
6398,2024-11-27,1043,2043,North,2,1522.39,0.05
6399,2023-08-16,1046,2038,South,1,865.44,0.05
6400,2023-11-11,1054,2019,East,2,145.75,0.1
6401,2024-01-16,1034,2035,East,4,142.6,0.1
6402,2024-04-19,1016,2045,West,6,1407.35,0.0
6403,2023-02-24,1082,2016,North,6,169.98,0.05
6404,2024-04-28,1025,2026,North,4,422.15,0.0
6405,2024-11-28,1049,2005,East,8,962.76,0.0
6406,2024-02-28,1007,2008,South,4,1307.17,0.15
6407,2023-05-21,1026,2031,East,3,41.29,0.0
6408,2024-02-24,1073,2033,West,5,365.49,0.0
6409,2023-05-27,1041,2016,South,9,1156.06,0.0
6410,2023-03-24,1063,2038,East,3,402.85,0.0
6411,2024-10-08,1023,2015,East,5,1353.12,0.0
6412,2024-10-11,1008,2026,North,8,522.57,0.0
6413,2024-04-07,1036,2003,South,5,684.95,0.15
6414,2023-06-22,1074,2024,South,6,1478.36,0.0
6415,2024-05-16,1098,2032,North,3,601.79,0.15
6416,2023-05-13,1079,2012,West,9,1424.08,0.0
6417,2024-10-10,1055,2026,West,2,289.31,0.15
6418,2024-03-15,1062,2044,West,1,199.91,0.1
6419,2023-01-05,1005,2012,South,5,1729.99,0.1
6420,2024-01-18,1002,2040,East,6,746.52,0.0
6421,2024-06-27,1025,2007,North,3,1858.83,0.0
6422,2024-11-23,1001,2039,South,2,854.84,0.0
6423,2023-08-20,1089,2040,East,6,330.11,0.0
6424,2023-11-16,1017,2024,North,7,555.24,0.15
6425,2024-01-28,1065,2043,East,2,1699.99,0.15
6426,2023-06-21,1009,2030,North,4,1466.64,0.0
6427,2023-11-02,1038,2021,West,5,775.32,0.1
6428,2024-06-16,1077,2033,East,1,1118.97,0.0
6429,2024-03-20,1088,2001,South,4,575.66,0.0
6430,2023-12-17,1063,2012,East,8,1750.38,0.0
6431,2023-07-12,1022,2044,West,2,1028.56,0.0
6432,2023-01-20,1030,2030,South,4,1789.03,0.15
6433,2023-05-15,1028,2005,North,4,322.6,0.0
6434,2024-08-26,1065,2013,South,1,1688.85,0.0
6435,2023-05-07,1047,2030,North,1,1469.47,0.0
6436,2024-01-20,1082,2007,East,5,840.86,0.1
6437,2024-07-01,1080,2003,North,6,786.33,0.0
6438,2024-08-31,1007,2025,North,8,593.46,0.1
6439,2024-10-31,1003,2038,North,5,1849.15,0.0
6440,2024-12-07,1015,2041,West,5,1035.09,0.0
6441,2024-03-30,1049,2019,North,4,828.34,0.0
6442,2024-07-14,1033,2023,West,3,1071.71,0.05
6443,2024-12-19,1020,2039,South,9,63.72,0.05
6444,2024-12-12,1088,2006,North,5,1074.68,0.0
6445,2023-11-05,1054,2017,North,9,94.61,0.05
6446,2024-11-09,1067,2041,East,2,1254.24,0.0
6447,2024-09-29,1078,2004,South,9,1400.85,0.05
6448,2024-03-04,1014,2024,North,3,1137.97,0.05
6449,2023-10-17,1015,2045,North,8,611.42,0.0
6450,2024-05-24,1026,2001,South,7,183.68,0.0
6451,2023-09-27,1067,2004,South,8,403.59,0.15
6452,2024-01-02,1091,2019,West,1,1356.21,0.05
6453,2023-10-30,1021,2024,North,5,770.87,0.0
6454,2024-07-15,1064,2033,South,9,1134.74,0.0
6455,2024-12-05,1062,2002,East,1,1901.09,0.1
6456,2023-08-29,1001,2002,North,1,837.02,0.05
6457,2024-11-18,1012,2009,North,3,1878.82,0.0
6458,2024-08-10,1086,2037,West,6,1127.58,0.05
6459,2023-06-02,1012,2029,North,8,928.76,0.15
6460,2023-04-14,1033,2045,South,2,947.25,0.1
6461,2024-04-12,1038,2033,East,6,1421.77,0.0
6462,2024-04-20,1007,2023,North,4,1181.13,0.0
6463,2023-06-28,1006,2022,East,4,1091.24,0.0
6464,2024-01-04,1087,2020,East,3,786.47,0.05
6465,2024-03-12,1095,2034,North,6,1802.6,0.0
6466,2023-04-08,1098,2044,North,5,1564.42,0.05
6467,2023-01-10,1018,2018,South,5,64.02,0.0
6468,2023-12-03,1046,2034,West,8,1773.43,0.0
6469,2024-09-28,1035,2025,North,5,853.87,0.1
6470,2024-01-17,1044,2010,South,1,760.62,0.0
6471,2023-04-27,1052,2015,West,4,1047.11,0.0
6472,2024-04-12,1035,2042,West,3,240.63,0.1
6473,2024-12-07,1062,2037,West,8,1119.08,0.05
6474,2024-10-26,1022,2039,North,5,321.67,0.1
6475,2023-05-16,1090,2035,North,9,940.94,0.0
6476,2023-06-13,1014,2019,West,7,179.79,0.0
6477,2024-08-27,1062,2012,West,3,1449.57,0.0
6478,2023-07-05,1079,2008,West,3,1174.61,0.1
6479,2024-01-03,1079,2023,North,6,1198.89,0.0
6480,2024-12-01,1094,2009,South,6,1388.72,0.0
6481,2024-05-09,1063,2006,North,6,1895.16,0.0
6482,2024-02-26,1057,2041,North,4,1559.48,0.0
6483,2023-03-06,1034,2017,East,3,1771.05,0.05
6484,2023-01-13,1091,2032,South,6,129.04,0.0
6485,2024-11-16,1044,2013,North,7,1060.11,0.15
6486,2024-03-19,1085,2006,South,5,1197.57,0.1
6487,2024-05-08,1045,2027,West,7,1438.16,0.05
6488,2023-06-02,1072,2010,North,1,1123.9,0.15
6489,2023-01-12,1083,2034,South,7,1250.75,0.0
6490,2024-06-01,1061,2003,West,1,577.0,0.0
6491,2023-06-19,1010,2042,West,7,36.4,0.1
6492,2023-11-25,1031,2013,East,3,1690.17,0.0
6493,2023-10-12,1007,2005,South,4,1466.25,0.05
6494,2024-07-17,1083,2010,West,1,1796.27,0.0
6495,2024-02-17,1031,2040,North,3,1439.5,0.05
6496,2024-04-15,1057,2040,West,8,781.72,0.0
6497,2023-04-01,1064,2044,West,9,75.06,0.15
6498,2023-11-20,1016,2009,West,6,741.13,0.0
6499,2024-10-31,1003,2002,North,7,939.18,0.0
6500,2024-02-18,1053,2033,North,2,1202.66,0.0
6501,2024-07-24,1071,2003,North,8,801.96,0.05
6502,2023-04-04,1078,2034,East,6,368.78,0.0
6503,2024-06-04,1072,2013,South,2,1121.85,0.0
6504,2024-11-01,1086,2032,West,2,101.92,0.0
6505,2023-12-16,1047,2014,North,1,229.51,0.15
6506,2023-08-17,1059,2043,East,7,1580.78,0.05
6507,2024-07-27,1099,2032,West,5,1691.93,0.05
6508,2024-11-03,1047,2039,West,6,1807.96,0.15
6509,2023-04-27,1013,2034,South,4,1970.88,0.15
6510,2023-01-03,1044,2028,East,4,1817.85,0.0
6511,2024-10-10,1038,2018,East,5,414.8,0.0
6512,2024-12-19,1014,2024,North,9,1856.37,0.15
6513,2023-06-18,1064,2009,South,4,799.67,0.05
6514,2024-02-24,1014,2043,East,5,1879.54,0.1
6515,2024-09-17,1026,2019,South,1,1379.65,0.05
6516,2023-05-04,1051,2022,South,5,548.94,0.05
6517,2024-04-13,1025,2034,East,7,248.13,0.0
6518,2023-04-21,1097,2011,West,1,1443.31,0.0
6519,2023-02-17,1082,2033,North,9,1822.61,0.0
6520,2024-04-06,1059,2045,South,2,662.96,0.05
6521,2024-05-25,1001,2035,North,2,1324.93,0.0
6522,2024-07-20,1056,2014,West,6,1816.25,0.0
6523,2024-06-04,1100,2039,South,6,1303.37,0.0
6524,2024-12-09,1075,2023,South,2,650.09,0.05
6525,2023-05-12,1014,2007,West,7,1958.24,0.15
6526,2024-11-04,1077,2023,East,7,1391.12,0.0
6527,2024-05-31,1050,2009,West,9,1791.5,0.0
6528,2024-09-15,1089,2043,South,2,1510.21,0.0
6529,2023-10-08,1051,2045,East,5,1877.63,0.15
6530,2023-10-29,1058,2033,South,1,230.17,0.05
6531,2023-05-22,1053,2001,East,3,1404.96,0.0
6532,2024-12-19,1071,2006,East,7,926.37,0.0
6533,2024-12-29,1095,2037,South,9,1110.14,0.15
6534,2023-07-25,1027,2030,East,7,1108.22,0.05
6535,2024-12-04,1045,2014,South,4,809.24,0.0
6536,2024-12-28,1084,2008,South,5,1166.65,0.0
6537,2024-05-30,1070,2006,East,5,330.96,0.1
6538,2024-12-28,1015,2024,East,7,1059.11,0.15
6539,2024-07-29,1062,2018,West,7,1684.58,0.05
6540,2024-11-21,1096,2012,East,5,173.54,0.05
6541,2024-03-08,1002,2021,North,9,1328.65,0.05
6542,2023-01-26,1049,2003,South,7,1708.27,0.0
6543,2023-02-24,1086,2036,North,6,810.42,0.0
6544,2023-07-24,1035,2018,South,4,885.63,0.0
6545,2023-10-21,1088,2015,East,4,1769.86,0.1
6546,2023-05-30,1008,2009,East,2,70.09,0.05
6547,2023-07-28,1097,2012,North,5,1660.45,0.0
6548,2024-01-03,1058,2001,North,9,1777.09,0.05
6549,2024-09-22,1087,2001,South,9,485.12,0.0
6550,2024-10-24,1072,2028,West,7,918.19,0.0
6551,2023-09-01,1066,2028,East,1,1806.86,0.0
6552,2024-12-10,1086,2036,North,7,1925.81,0.0
6553,2024-01-26,1050,2001,West,2,1207.7,0.0
6554,2024-12-02,1041,2008,North,2,1075.66,0.0
6555,2023-01-14,1096,2036,East,6,941.85,0.1
6556,2023-07-27,1080,2042,West,2,260.45,0.05
6557,2023-08-19,1082,2029,East,2,149.71,0.15
6558,2024-08-25,1070,2029,South,7,878.04,0.0
6559,2023-07-18,1038,2037,West,8,1259.1,0.05
6560,2023-07-01,1088,2039,North,1,394.3,0.0
6561,2023-07-11,1023,2005,North,7,1460.65,0.1
6562,2024-01-22,1006,2008,West,4,100.17,0.0
6563,2023-10-13,1072,2019,East,2,836.55,0.0
6564,2023-05-14,1021,2017,East,8,281.02,0.0
6565,2023-01-06,1043,2030,West,7,1558.2,0.0
6566,2024-12-27,1020,2042,North,7,657.06,0.0
6567,2023-06-07,1042,2011,North,4,38.44,0.0
6568,2024-10-02,1079,2016,East,2,843.61,0.05
6569,2024-05-17,1074,2033,East,8,127.81,0.0
6570,2023-03-16,1091,2018,East,7,1612.64,0.05
6571,2024-06-22,1029,2030,South,5,1800.99,0.1
6572,2024-06-17,1009,2045,South,1,637.55,0.1
6573,2024-03-01,1070,2029,West,9,1244.04,0.1
6574,2023-04-05,1045,2007,South,5,417.32,0.0
6575,2023-08-07,1085,2021,East,2,39.07,0.1
6576,2023-12-06,1047,2026,East,2,549.31,0.05
6577,2023-08-12,1097,2007,West,9,902.22,0.05
6578,2024-07-28,1097,2015,North,2,1147.41,0.0
6579,2023-04-28,1086,2035,East,6,1342.5,0.0
6580,2024-04-01,1031,2027,South,9,1828.65,0.0
6581,2023-02-10,1088,2026,East,6,378.47,0.0
6582,2024-01-26,1015,2042,West,4,1956.78,0.0
6583,2023-09-20,1070,2012,East,8,1380.5,0.05
6584,2023-01-26,1067,2011,East,5,1631.26,0.0
6585,2024-06-10,1066,2043,West,2,1293.83,0.0
6586,2024-05-13,1006,2043,East,3,607.14,0.1
6587,2024-10-29,1025,2028,East,7,1728.43,0.05
6588,2024-06-10,1011,2007,North,6,503.35,0.05
6589,2023-06-21,1099,2031,North,7,956.42,0.0
6590,2024-10-03,1009,2033,South,6,402.94,0.1
6591,2024-11-17,1081,2028,South,7,1949.35,0.0
6592,2024-12-02,1055,2037,North,4,406.79,0.0
6593,2023-07-30,1069,2008,West,2,1435.49,0.15
6594,2024-10-24,1010,2008,South,4,1393.82,0.1
6595,2023-01-25,1059,2039,East,4,33.0,0.15
6596,2023-02-08,1012,2040,North,6,1761.08,0.05
6597,2023-02-25,1023,2038,East,7,449.29,0.0
6598,2024-07-25,1010,2002,South,3,1502.43,0.05
6599,2023-09-22,1053,2019,West,9,1800.03,0.0
6600,2024-04-06,1081,2043,West,1,77.97,0.1
6601,2024-03-19,1041,2041,North,8,1858.24,0.0
6602,2024-02-03,1087,2035,North,8,1572.4,0.1
6603,2024-07-01,1001,2038,North,6,995.55,0.15
6604,2024-08-22,1006,2035,North,4,28.75,0.0
6605,2024-01-02,1065,2031,North,2,1975.47,0.0
6606,2023-10-24,1088,2043,East,2,463.39,0.15
6607,2024-09-13,1012,2004,East,4,485.56,0.0
6608,2024-03-24,1049,2001,West,6,1791.95,0.0
6609,2024-11-07,1004,2041,West,8,207.78,0.0
6610,2023-06-10,1069,2036,South,5,1643.9,0.05
6611,2023-05-20,1096,2023,West,3,1265.4,0.1
6612,2024-07-12,1038,2039,South,1,1338.74,0.0
6613,2023-11-02,1087,2012,East,7,1429.92,0.0
6614,2023-01-12,1071,2022,South,1,1399.62,0.15
6615,2023-05-07,1006,2012,North,6,1910.97,0.15
6616,2024-08-09,1077,2018,West,6,1261.7,0.1
6617,2024-07-04,1071,2033,North,7,1215.37,0.0
6618,2023-11-09,1027,2042,East,1,1814.83,0.15
6619,2023-08-05,1053,2032,South,5,1363.51,0.05
6620,2023-06-14,1024,2024,South,1,1179.92,0.1
6621,2024-09-23,1033,2042,South,2,1593.03,0.05
6622,2023-04-28,1024,2023,North,5,1942.22,0.1
6623,2024-07-16,1060,2006,North,2,431.3,0.0
6624,2023-10-25,1086,2035,North,2,799.1,0.05
6625,2023-09-14,1013,2037,South,2,1306.96,0.0
6626,2024-08-17,1063,2027,East,6,654.19,0.0
6627,2024-01-01,1017,2032,South,8,1476.82,0.1
6628,2023-04-13,1037,2035,North,4,939.7,0.1
6629,2023-07-18,1041,2009,West,5,845.04,0.0
6630,2024-04-06,1043,2033,East,3,1316.22,0.0
6631,2024-12-11,1075,2022,South,1,1598.38,0.0
6632,2024-08-02,1073,2002,East,2,821.33,0.15
6633,2023-11-20,1055,2003,South,8,993.67,0.1
6634,2023-01-05,1041,2003,South,9,96.32,0.0
6635,2023-08-15,1092,2015,West,7,411.25,0.0
6636,2023-10-11,1047,2003,South,1,495.95,0.05
6637,2024-11-26,1094,2005,East,8,1159.87,0.0
6638,2024-05-06,1060,2012,West,2,1793.37,0.05
6639,2024-01-03,1100,2017,East,9,1177.57,0.0
6640,2024-05-13,1071,2026,North,4,1953.72,0.05
6641,2023-06-29,1083,2029,North,2,1053.05,0.05
6642,2023-10-15,1018,2011,South,7,1153.42,0.15
6643,2023-09-27,1094,2022,North,6,685.87,0.0
6644,2023-03-19,1003,2043,North,9,1406.92,0.1
6645,2024-08-18,1075,2035,West,7,1348.9,0.0
6646,2024-08-27,1028,2002,North,6,1750.6,0.0
6647,2024-07-18,1034,2003,West,8,1188.94,0.15
6648,2024-10-31,1100,2042,South,2,164.16,0.1
6649,2024-01-10,1051,2038,South,9,282.65,0.1
6650,2024-08-26,1094,2034,East,3,1521.7,0.1
6651,2023-05-18,1060,2022,North,1,1629.49,0.05
6652,2024-02-11,1047,2033,North,2,1932.22,0.0
6653,2024-11-09,1031,2045,South,8,814.78,0.05
6654,2024-06-10,1018,2029,West,5,1286.46,0.05
6655,2023-06-13,1023,2014,South,8,1790.61,0.05
6656,2024-05-10,1046,2001,North,7,945.45,0.0
6657,2023-08-13,1098,2009,West,1,793.41,0.05
6658,2023-08-26,1009,2036,East,4,648.72,0.15
6659,2024-01-14,1030,2001,North,4,1098.81,0.0
6660,2024-11-15,1027,2043,East,9,1796.98,0.05
6661,2024-02-02,1061,2027,West,2,405.28,0.05
6662,2023-02-17,1006,2023,East,5,1643.57,0.0
6663,2023-04-16,1091,2036,East,6,1354.53,0.0
6664,2023-09-27,1075,2022,South,7,1935.36,0.0
6665,2024-01-21,1084,2026,West,6,357.68,0.1
6666,2024-01-10,1076,2028,North,2,349.14,0.05
6667,2024-06-13,1033,2016,West,9,1701.16,0.0
6668,2023-08-17,1067,2031,West,7,1973.8,0.05
6669,2023-12-28,1045,2008,West,8,603.02,0.1
6670,2024-05-08,1078,2031,North,6,530.74,0.0
6671,2024-05-28,1018,2013,West,8,474.43,0.1
6672,2023-06-19,1030,2033,North,6,905.29,0.1
6673,2024-06-10,1083,2031,East,6,378.55,0.0
6674,2023-08-05,1020,2006,South,5,880.31,0.1
6675,2023-06-11,1047,2037,North,9,1329.81,0.05
6676,2024-11-07,1030,2017,West,4,1550.71,0.1
6677,2023-12-05,1093,2039,North,9,1163.12,0.05
6678,2024-05-08,1087,2005,West,8,1623.87,0.0
6679,2024-05-05,1027,2008,South,9,841.49,0.05
6680,2024-10-24,1053,2033,North,9,131.73,0.0
6681,2023-09-07,1006,2018,South,7,1531.08,0.0
6682,2024-08-10,1076,2026,South,5,1061.93,0.1
6683,2023-05-18,1081,2039,North,2,532.5,0.15
6684,2024-08-09,1019,2017,North,4,307.85,0.15
6685,2023-06-20,1034,2031,South,3,733.44,0.1
6686,2024-06-13,1052,2031,North,4,1133.53,0.1
6687,2024-11-08,1037,2037,North,5,1075.28,0.0
6688,2023-08-10,1058,2035,West,8,302.07,0.05
6689,2024-05-08,1022,2003,South,4,1121.07,0.1
6690,2024-02-25,1077,2001,South,8,324.87,0.15
6691,2024-08-19,1099,2001,South,7,1032.03,0.1
6692,2024-09-30,1085,2021,East,1,1267.15,0.05
6693,2023-06-21,1093,2001,East,5,838.3,0.15
6694,2024-04-09,1077,2045,North,2,1903.78,0.1
6695,2023-08-24,1049,2017,West,4,1795.66,0.0
6696,2023-05-16,1014,2008,North,5,758.62,0.0
6697,2023-07-27,1067,2027,West,1,1479.88,0.0
6698,2023-06-03,1078,2013,North,9,1852.38,0.0
